timestamp,host,os,python,backend,device,task,circuit,nqubits,depth,shots,repeat_idx,transpile_s,simulate_s,total_s,nqubits_t,depth_t,twoq_count,cx_count,cz_count,swap_count,rz_count,rx_count,rss_mb,gpu_mem_mb,gpu_util,overlap,l2,tvd,kl_div,passed,notes,transpiler,nL,gpu_backend
2025-12-17T14:27:07,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,4,0.096509,0.009328,0.105837,15,29,0,0,0,0,0,0,579.11,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:27:07,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,5,0.095939,0.009380,0.105319,15,29,0,0,0,0,0,0,579.11,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:27:07,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.099727,0.034708,0.134436,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:07,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.057010,0.022597,0.079607,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:07,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.056749,0.022802,0.079551,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.057484,0.024565,0.082049,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.057498,0.026264,0.083762,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,1,0.057757,0.021186,0.078942,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,2,0.095997,0.009407,0.105404,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,3,0.100782,0.009349,0.110131,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,4,0.096504,0.009303,0.105807,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,5,0.095579,0.009302,0.104881,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.106070,0.005235,0.111305,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.066290,0.007325,0.073615,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:08,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.061206,0.018688,0.079895,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.063368,0.018681,0.082049,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.062781,0.018708,0.081489,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,1,0.062663,0.012085,0.074748,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,2,0.100177,0.005148,0.105325,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,3,0.101913,0.005086,0.106999,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,4,0.101335,0.005128,0.106464,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,5,0.101105,0.005081,0.106186,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.104453,0.005182,0.109635,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:27:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.067525,0.008103,0.075627,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:27:10,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.062218,0.018082,0.080300,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:27:10,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.063095,0.018667,0.081762,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:27:10,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,15,8,0,0,0.062662,0.019066,0.081728,15,29,0,0,0,0,0,0,577.13,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:27:10,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,1,0.063294,0.002115,0.065410,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,1.050e-15,,,True,overlap=1.000000000000; l2=1.050e-15; pass=True,custom,4,custom
2025-12-17T14:27:10,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,2,0.100456,0.002399,0.102855,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,1.050e-15,,,True,overlap=1.000000000000; l2=1.050e-15; pass=True,custom,4,custom
2025-12-17T14:27:10,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,3,0.100621,0.002496,0.103117,15,29,0,0,0,0,0,0,577.13,2103.69,0,1.000000000000,1.050e-15,,,True,overlap=1.000000000000; l2=1.050e-15; pass=True,custom,4,custom
2025-12-17T14:27:10,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,4,0.100622,0.002466,0.103087,15,29,0,0,0,0,0,0,577.13,2103.69,1,1.000000000000,1.050e-15,,,True,overlap=1.000000000000; l2=1.050e-15; pass=True,custom,4,custom
2025-12-17T14:27:10,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,15,8,0,5,0.100996,0.002584,0.103580,15,29,0,0,0,0,0,0,577.13,2103.69,1,1.000000000000,1.050e-15,,,True,overlap=1.000000000000; l2=1.050e-15; pass=True,custom,4,custom
2025-12-17T14:27:11,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.105234,0.058358,0.163591,20,39,0,0,0,0,0,0,601.11,2103.69,1,,,,,,reference,baseline,4,aer
2025-12-17T14:27:11,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.066206,0.046501,0.112707,20,39,0,0,0,0,0,0,648.93,2103.69,1,,,,,,reference,baseline,4,aer
2025-12-17T14:27:11,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.066049,0.048678,0.114727,20,39,0,0,0,0,0,0,641.14,2103.69,1,,,,,,reference,baseline,4,aer
2025-12-17T14:27:11,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.065935,0.047245,0.113180,20,39,0,0,0,0,0,0,649.18,2103.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:27:11,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.066404,0.047979,0.114383,20,39,0,0,0,0,0,0,649.30,2103.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:27:12,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,1,0.066277,0.021777,0.088054,20,39,0,0,0,0,0,0,657.29,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:27:12,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,2,0.107539,0.024673,0.132212,20,39,0,0,0,0,0,0,705.25,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:27:13,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,3,0.107276,0.020761,0.128037,20,39,0,0,0,0,0,0,721.42,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:27:13,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,4,0.107267,0.024784,0.132052,20,39,0,0,0,0,0,0,705.36,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:27:14,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,5,0.107170,0.021014,0.128184,20,39,0,0,0,0,0,0,721.43,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:27:14,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.105924,0.042337,0.148261,20,39,0,0,0,0,0,0,609.12,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:14,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.065549,0.055982,0.121532,20,39,0,0,0,0,0,0,657.39,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:15,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.066848,0.046603,0.113451,20,39,0,0,0,0,0,0,649.50,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:15,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.066164,0.048211,0.114375,20,39,0,0,0,0,0,0,665.65,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:15,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.066931,0.048287,0.115218,20,39,0,0,0,0,0,0,649.57,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:27:15,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,1,0.066172,0.021054,0.087226,20,39,0,0,0,0,0,0,665.73,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:16,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,2,0.107889,0.023439,0.131328,20,39,0,0,0,0,0,0,698.04,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:16,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,3,0.107485,0.024616,0.132101,20,39,0,0,0,0,0,0,713.86,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:17,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,4,0.107342,0.020390,0.127732,20,39,0,0,0,0,0,0,714.04,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:17,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,5,0.107696,0.024703,0.132399,20,39,0,0,0,0,0,0,713.85,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:27:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.115610,0.033862,0.149472,20,39,0,0,0,0,0,0,609.91,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.072254,0.043226,0.115481,20,39,0,0,0,0,0,0,657.74,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.072599,0.044612,0.117211,20,39,0,0,0,0,0,0,649.68,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.078235,0.044378,0.122613,20,39,0,0,0,0,0,0,665.92,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.072191,0.044234,0.116425,20,39,0,0,0,0,0,0,649.71,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:27:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,1,0.071792,0.017610,0.089402,20,39,0,0,0,0,0,0,665.77,2103.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,2,0.131774,0.012042,0.143817,20,39,0,0,0,0,0,0,697.68,2103.69,3,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,3,0.117968,0.016621,0.134589,20,39,0,0,0,0,0,0,713.72,2103.69,2,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,4,0.116684,0.012568,0.129252,20,39,0,0,0,0,0,0,689.75,2103.69,2,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,5,0.124122,0.014205,0.138328,20,39,0,0,0,0,0,0,705.68,2103.69,2,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:27:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.116018,0.035307,0.151325,20,39,0,0,0,0,0,0,611.48,2103.69,2,,,,,,reference,custom,4,custom
2025-12-17T14:27:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.072485,0.045209,0.117695,20,39,0,0,0,0,0,0,657.79,2103.69,2,,,,,,reference,custom,4,custom
2025-12-17T14:27:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.077818,0.055546,0.133363,20,39,0,0,0,0,0,0,650.67,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:27:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.072530,0.038911,0.111442,20,39,0,0,0,0,0,0,665.64,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:27:23,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,20,8,0,0,0.072002,0.040633,0.112635,20,39,0,0,0,0,0,0,650.61,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:27:23,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,1,0.077873,0.008502,0.086375,20,39,0,0,0,0,0,0,650.32,2103.69,0,1.000000000000,1.338e-15,,,True,overlap=1.000000000000; l2=1.338e-15; pass=True,custom,4,custom
2025-12-17T14:27:23,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,2,0.117230,0.009719,0.126949,20,39,0,0,0,0,0,0,690.53,2103.69,0,1.000000000000,1.338e-15,,,True,overlap=1.000000000000; l2=1.338e-15; pass=True,custom,4,custom
2025-12-17T14:27:24,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,3,0.117228,0.009820,0.127048,20,39,0,0,0,0,0,0,690.06,2103.69,0,1.000000000000,1.338e-15,,,True,overlap=1.000000000000; l2=1.338e-15; pass=True,custom,4,custom
2025-12-17T14:27:24,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,4,0.124633,0.009134,0.133767,20,39,0,0,0,0,0,0,690.55,2103.69,0,1.000000000000,1.338e-15,,,True,overlap=1.000000000000; l2=1.338e-15; pass=True,custom,4,custom
2025-12-17T14:27:25,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,20,8,0,5,0.117055,0.009493,0.126548,20,39,0,0,0,0,0,0,690.07,2103.69,0,1.000000000000,1.338e-15,,,True,overlap=1.000000000000; l2=1.338e-15; pass=True,custom,4,custom
2025-12-17T14:27:30,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.114267,1.290235,1.404502,25,49,0,0,0,0,0,0,2374.91,2103.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:27:35,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.259296,1.257941,1.517237,25,49,0,0,0,0,0,0,3660.03,2103.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:27:40,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.286243,1.258505,1.544747,25,49,0,0,0,0,0,0,3659.98,2103.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:27:44,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.260036,1.257369,1.517404,25,49,0,0,0,0,0,0,3660.35,2103.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:27:49,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.285616,1.258747,1.544364,25,49,0,0,0,0,0,0,3659.28,2103.69,0,,,,,,reference,baseline,4,aer
